File,Datetime,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
SYNC/Cam07/2020-05-08/UniFiVideo.Export.20200509.242000-20200508.071001/20200508.223001.JRNVR1Cam7.mp4,2020-05-08 15:30:01,32.0,Spectrogram 1,1.0,258.0,261.0,150.0,12000.0,aldfly,Alder Flycatcher,0.2093
"SYNC/Cam02/2021-04-26/10 Camera 2 - 4-26-2021, 6.10.00am (9).mp4",2021-04-26 06:10:00,29.0,Spectrogram 1,1.0,351.0,354.0,150.0,12000.0,wrenti,Wrentit,0.1379
SYNC/Cam09/2020-11-14/UniFiVideo.Export.20201114.215001-20201114.135001/20201114.204000.JRNVR1Cam9.mp4,2020-11-14 13:40:00,48.0,Spectrogram 1,1.0,456.0,459.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1461
scrubbed/Scrubbed_Files_01/marsh2/20140707/proc_marsh2_PST_D20140707T052302m972.wav,2014-07-07 05:23:02,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,grbher3,Great Blue Heron,0.1186
scrubbed/Scrubbed_Files_03/upperlake1/20200630/proc_upperlake1_PST_D20200630T032010m672.wav,2020-06-30 03:20:10,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barswa,Barn Swallow,0.9212
SYNC/Cam10/2020-05-13/UniFiVideo.Export.20200514.035002-20200513.204001/20200514.022000.JRNVR1Cam10.mp4,2020-05-14 15:00:00,54.0,Spectrogram 1,1.0,429.0,432.0,150.0,12000.0,caltow,California Towhee,0.569
scrubbed/Scrubbed_Files_03/upperlake1/20200602/proc_upperlake1_PST_D20200602T190422m653.wav,2020-06-02 19:04:22,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.7289
scrubbed/Scrubbed_Files_03/lake1/20180415/proc_lake1_PST_D20180415T172023m276.wav,2018-04-15 17:20:23,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brncre,Brown Creeper,0.1223
"SYNC/Cam09/2021-03-12/06 Camera 9 - 3-12-2021, 4.00.00am (9).mp4",2021-03-12 04:00:00,348.0,Spectrogram 1,1.0,2514.0,2517.0,150.0,12000.0,asbfly,Asian Brown Flycatcher,0.1601
scrubbed/Scrubbed_Files_03/lake1/20180808/proc_lake1_PST_D20180808T194818m656.wav,2018-08-08 19:48:18,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.1127
scrubbed/Scrubbed_Files_01/lake2/20130909/proc_lake2_D20130909T191650m713.wav,2013-09-09 19:16:50,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blkpho,Black Phoebe,0.8635
SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200502.243001.JRNVR1Cam10.mp4,2020-05-01 17:30:01,110.0,Spectrogram 1,1.0,495.0,498.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.6596
SYNC/Cam07/2020-05-18/UniFiVideo.Export.20200518.205000-20200518.071001/20200518.144000.JRNVR1Cam7.mp4,2020-05-18 07:40:00,31.0,Spectrogram 1,1.0,246.0,249.0,150.0,12000.0,wlswar,Wilson's Warbler,0.2346
SYNC/Cam09/2020-06-25/UniFiVideo.Export.20200625.195000-20200625.074002/20200625.181000.JRNVR1Cam9.mp4,2020-06-25 11:10:00,89.0,Spectrogram 1,1.0,501.0,504.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.1507
classified/marsh1/20140824/proc_marsh1_PST_D20140824T214111m947.wav,2014-08-24 21:41:11,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.5581
"SYNC/Cam07/2021-02-08/04 Camera 7 - 2-8-2021, 12.30.00am (14).mp4",2021-02-08 00:30:00,151.0,Spectrogram 1,1.0,1311.0,1314.0,150.0,12000.0,caster1,Caspian Tern,0.1339
scrubbed/Scrubbed_Files_01/marsh1/20130716/proc_marsh1_D20130716T052434m384.wav,2013-07-16 05:24:34,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.8782
SYNC/Cam10/2020-05-24/UniFiVideo.Export.20200525.042001-20200524.211001/20200525.025003.Cam10old.mp4,2020-05-24 19:50:03,70.0,Spectrogram 1,1.0,360.0,363.0,150.0,12000.0,blugrb1,Blue Grosbeak,0.111
classified/lake2/20210911/proc_lake2_PST_D20210911T203057m632-Tabr.wav,2021-09-11 20:30:57,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.9171
SYNC/Cam02/2020-05-16/UniFiVideo.Export.20200517.030001-20200516.141000/20200517.023001.JRNVR1Cam2.mp4,2020-05-17 16:00:01,4.0,Spectrogram 1,1.0,15.0,18.0,150.0,12000.0,spotow,Spotted Towhee,0.1149
SYNC/Cam09/2020-12-24/UniFiVideo.Export.20201224.224001-20201224.144001/20201224.224001.JRNVR1Cam9.mp4,2020-12-24 15:40:01,63.0,Spectrogram 1,1.0,255.0,258.0,150.0,12000.0,houfin,House Finch,0.647
scrubbed/Scrubbed_Files_01/lake2/20141031/proc_lake2_PST_D20141031T195605m108.wav,2014-10-31 19:56:05,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,mallar3,Mallard,0.2051
"SYNC/Cam07/2021-02-03/04 Camera 7 - 2-3-2021, 12.30.00am (14).mp4",2021-02-03 00:30:00,85.0,Spectrogram 1,1.0,1488.0,1491.0,150.0,12000.0,blkpho,Black Phoebe,0.8609
"SYNC/Cam10/2021-03-03/11 Camera 10 - 3-3-2021, 6.12.00am (4).mp4",2021-03-03 06:12:00,639.0,Spectrogram 1,1.0,2748.0,2751.0,150.0,12000.0,warvir,Warbling Vireo,0.1523
scrubbed/Scrubbed_Files_03/lake1/20180410/proc_lake1_PST_D20180410T185129m057.wav,2018-04-10 18:51:29,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,comyel,Common Yellowthroat,0.1206
"SYNC/Cam10/2021-03-18/11 Camera 10 - 3-18-2021, 7.12.00am (1).mp4",2021-03-18 07:12:00,78.0,Spectrogram 1,1.0,528.0,531.0,150.0,12000.0,spotow,Spotted Towhee,0.6868
scrubbed/Scrubbed_Files_03/marsh1/20200810/proc_marsh1_PST_D20200810T044236m810.wav,2020-08-10 04:42:36,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,mallar3,Mallard,0.1791
"SYNC/Cam01/2021-03-23/09 Camera 1 - 3-23-2021, 6.01.00am (1).mp4",2021-03-23 06:01:00,1.0,Spectrogram 1,1.0,15.0,18.0,150.0,12000.0,reshaw,Red-shouldered Hawk,0.4411
"SYNC/Cam02/2021-02-21/10 Camera 2 - 2-21-2021, 6.25.00am (2).mp4",2021-02-21 06:25:00,223.0,Spectrogram 1,1.0,738.0,741.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.937
classified/lake2/20170912/proc_lake2_PST_D20170912T220048m964.wav,2017-09-12 22:00:48,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.3674
SYNC/Cam07/2021-01-25/UniFiVideo.Export.20210125.180001-20210125.114001/20210125.175001.JRNVR1Cam7.mp4,2021-01-25 10:50:01,21.0,Spectrogram 1,1.0,126.0,129.0,150.0,12000.0,whbnut,White-breasted Nuthatch,0.4608
SYNC/Cam07/2020-05-10/UniFiVideo.Export.20200511.065000-20200510.194000/20200510.205000.JRNVR1Cam7.mp4,2020-05-10 13:50:00,19.0,Spectrogram 1,1.0,120.0,123.0,150.0,12000.0,rethaw,Red-tailed Hawk,0.3919
SYNC/Cam07/2020-09-20/UniFiVideo.Export.20200920.182000-20200920.071002/20200920.175000.JRNVR1Cam7.mp4,2020-09-20 10:50:00,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blkpho,Black Phoebe,0.2936
"SYNC/Cam07/2021-02-15/04 Camera 7 - 2-15-2021, 4.00.00am (4).mp4",2021-02-15 04:00:00,43.0,Spectrogram 1,1.0,117.0,120.0,150.0,12000.0,mallar3,Mallard,0.574
"SYNC/Cam02/2021-04-23/10 Camera 2 - 4-23-2021, 6.10.00am (3).mp4",2021-04-23 06:10:00,369.0,Spectrogram 1,1.0,3438.0,3441.0,150.0,12000.0,bewwre,Bewick's Wren,0.2481
"SYNC/Cam10/2021-04-01/11 Camera 10 - 4-1-2021, 5.57.00am (1).mp4",2021-04-01 05:57:00,27.0,Spectrogram 1,1.0,126.0,129.0,150.0,12000.0,spotow,Spotted Towhee,0.4094
SYNC/Cam10/2020-05-25/UniFiVideo.Export.20200526.042001-20200525.210000/20200526.015001.Cam10old.mp4,2020-05-26 08:00:01,72.0,Spectrogram 1,1.0,576.0,579.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.2553
"SYNC/Cam07/2021-02-11/04 Camera 7 - 2-11-2021, 4.00.00am (5).mp4",2021-02-11 04:00:00,167.0,Spectrogram 1,1.0,2079.0,2082.0,150.0,12000.0,gadwal,Gadwall,0.987
"SYNC/Cam04/2021-04-26/07 Camera 4 - 4-26-2021, 6.11.00am - 0.mp4",2021-04-26 06:11:00,37.0,Spectrogram 1,1.0,456.0,459.0,150.0,12000.0,easowl1,Eastern Screech-Owl,0.1205
"SYNC/Cam02/2021-04-12/10 Camera 2 - 4-12-2021, 6.13.00am (2).mp4",2021-04-12 06:13:00,144.0,Spectrogram 1,1.0,927.0,930.0,150.0,12000.0,wrenti,Wrentit,0.9087
"SYNC/Cam02/2021-03-20/10 Camera 2 - 3-20-2021, 6.09.00am (2).mp4",2021-03-20 06:09:00,620.0,Spectrogram 1,1.0,2961.0,2964.0,150.0,12000.0,amewoo,American Woodcock,0.2901
"SYNC/Cam07/2021-02-02/04 Camera 7 - 2-2-2021, 12.30.00am (9).mp4",2021-02-02 00:30:00,167.0,Spectrogram 1,1.0,1299.0,1302.0,150.0,12000.0,rethaw,Red-tailed Hawk,0.1848
SYNC/Cam01/2020-10-09/UniFiVideo.Export.20201009.194000-20201009.131001/20201009.185000.JRNVR1Cam1.mp4,2020-10-09 11:50:00,67.0,Spectrogram 1,1.0,333.0,336.0,150.0,12000.0,whcspa,White-crowned Sparrow,0.1029
SYNC/Cam01/2020-10-01/UniFiVideo.Export.20201001.214717-20201001.155001/20201001.175000.JRNVR1Cam1.mp4,2020-10-01 10:50:00,6.0,Spectrogram 1,1.0,171.0,174.0,150.0,12000.0,bkwsti,Black-winged Stilt,0.3068
scrubbed/Scrubbed_Files_01/lake1/20130826/proc_lake1_D20130826T065931m867.wav,2013-08-26 06:59:31,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,comyel,Common Yellowthroat,0.1519
SYNC/Cam01/2020-12-22/UniFiVideo.Export.20201222.171000-20201222.142001/20201222.165000.JRNVR1Cam1.mp4,2020-12-22 09:50:00,98.0,Spectrogram 1,1.0,522.0,525.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.3151
SYNC/Cam01/2020-12-25/UniFiVideo.Export.20201225.171000-20201225.141902/20201225.151000.JRNVR1Cam1.mp4,2020-12-25 08:10:00,56.0,Spectrogram 1,1.0,420.0,423.0,150.0,12000.0,caltow,California Towhee,0.196
SYNC/Cam07/2020-05-19/UniFiVideo.Export.20200519.223001-20200519.071000/20200519.113000.JRNVR1Cam7.mp4,2020-05-19 04:30:00,29.0,Spectrogram 1,1.0,483.0,486.0,150.0,12000.0,paibun,Painted Bunting,0.1667
scrubbed/Scrubbed_Files_01/lake1/20130704/proc_lake1_D20130704T022252m753.wav,2013-07-04 02:22:52,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,graher1,Gray Heron,0.2266
"SYNC/Cam09/2021-03-02/06 Camera 9 - 3-2-2021, 4.00.00am (12).mp4",2021-03-02 04:00:00,246.0,Spectrogram 1,1.0,2760.0,2763.0,150.0,12000.0,orcori,Orchard Oriole,0.1033
SYNC/Cam07/2020-05-15/UniFiVideo.Export.20200515.223001-20200515.071001/20200515.173000.JRNVR1Cam7.mp4,2020-05-15 10:30:00,100.0,Spectrogram 1,1.0,387.0,390.0,150.0,12000.0,kinrai4,King Rail,0.151
"SYNC/Cam07/2021-02-11/04 Camera 7 - 2-11-2021, 4.00.00am (5).mp4",2021-02-11 04:00:00,226.0,Spectrogram 1,1.0,2706.0,2709.0,150.0,12000.0,gadwal,Gadwall,0.7205
SYNC/Cam01/2020-11-19/UniFiVideo.Export.20201119.171000-20201119.142001/20201119.163000.JRNVR1Cam1.mp4,2020-11-19 09:30:00,116.0,Spectrogram 1,1.0,267.0,270.0,150.0,12000.0,houfin,House Finch,0.4155
scrubbed/Scrubbed_Files_01/lake1/20160415/proc_lake1_PST_D20160415T190245m503.wav,2016-04-15 19:02:45,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,comyel,Common Yellowthroat,0.1026
SYNC/Cam07/2020-06-20/UniFiVideo.Export.20200620.223000-20200620.211000/20200620.222000.JRNVR1Cam7.mp4,2020-06-20 15:20:00,26.0,Spectrogram 1,1.0,525.0,528.0,150.0,12000.0,nrwswa,Northern Rough-winged Swallow,0.1996
SYNC/Cam07/2020-10-15/UniFiVideo.Export.20201015.182000-20201015.071000/20201015.182000.JRNVR1Cam7.mp4,2020-10-15 11:20:00,13.0,Spectrogram 1,1.0,459.0,462.0,150.0,12000.0,sonspa,Song Sparrow,0.2921
scrubbed/Scrubbed_Files_01/marsh1/20150322/proc_marsh1_PST_D20150322T205434m176.wav,2015-03-22 20:54:34,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barpet,Band-rumped Storm-Petrel,0.2313
SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200501.135000.JRNVR1Cam10.mp4,2020-05-01 06:50:00,102.0,Spectrogram 1,1.0,345.0,348.0,150.0,12000.0,caltow,California Towhee,0.1951
SYNC/Cam07/2020-05-19/UniFiVideo.Export.20200519.223001-20200519.071000/20200519.170000.JRNVR1Cam7.mp4,2020-05-19 10:00:00,74.0,Spectrogram 1,1.0,354.0,357.0,150.0,12000.0,y00475,American Coot,0.118
scrubbed/Scrubbed_Files_01/lake2/20140425/proc_lake2_PST_D20140425T051011m182.wav,2014-04-25 05:10:11,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blkpho,Black Phoebe,0.1269
"SYNC/Cam02/2021-04-19/10 Camera 2 - 4-19-2021, 6.10.00am (1).mp4",2021-04-19 06:10:00,547.0,Spectrogram 1,1.0,3033.0,3036.0,150.0,12000.0,spotow,Spotted Towhee,0.696
"SYNC/Cam01/2021-04-15/09 Camera 1 - 4-15-2021, 6.01.00am (2).mp4",2021-04-15 06:01:00,280.0,Spectrogram 1,1.0,2913.0,2916.0,150.0,12000.0,spotow,Spotted Towhee,0.4891
scrubbed/Scrubbed_Files_03/ridge1/20200906/proc_ridge1_PST_D20200906T053143m734.wav,2020-09-06 05:31:43,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,hawfin,Hawfinch,0.1973
scrubbed/Scrubbed_Files_03/ridge1/20201017/proc_ridge1_PST_D20201017T071112m726.wav,2020-10-17 07:11:12,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.5629
scrubbed/Scrubbed_Files_03/lake1/20180814/proc_lake1_PST_D20180814T190318m965.wav,2018-08-14 19:03:18,4.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,spofly1,Spotted Flycatcher,0.113
"SYNC/Cam09/2021-04-11/06 Camera 9 - 4-11-2021, 4.00.00am (13).mp4",2021-04-11 04:00:00,301.0,Spectrogram 1,1.0,1320.0,1323.0,150.0,12000.0,caltow,California Towhee,0.284
classified/marsh2/20160508/proc_marsh2_PST_D20160508T213214m579-Myca.wav,2016-05-08 21:32:14,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,gadwal,Gadwall,0.1644
SYNC/Cam01/2020-05-30/UniFiVideo.Export.20200530.201001-20200530.131001/20200530.194001.JRNVR1Cam1.mp4,2020-05-30 12:40:01,36.0,Spectrogram 1,1.0,177.0,180.0,150.0,12000.0,solsan,Solitary Sandpiper,0.2403
"SYNC/Cam02/2021-03-07/10 Camera 2 - 3-7-2021, 6.23.00am (1).mp4",2021-03-07 06:23:00,319.0,Spectrogram 1,1.0,2706.0,2709.0,150.0,12000.0,orcwar,Orange-crowned Warbler,0.5155
"SYNC/Cam04/2021-04-17/07 Camera 4 - 4-17-2021, 6.11.00am (2).mp4",2021-04-17 06:11:00,68.0,Spectrogram 1,1.0,3156.0,3159.0,150.0,12000.0,moudov,Mourning Dove,0.5634
"SYNC/Cam07/2021-04-16/04 Camera 7 - 4-16-2021, 4.00.00am (11).mp4",2021-04-16 04:00:00,332.0,Spectrogram 1,1.0,2838.0,2841.0,150.0,12000.0,bkbmag1,Black-billed Magpie,0.138
"SYNC/Cam07/2021-04-19/04 Camera 7 - 4-19-2021, 4.00.00am - 9.mp4",2021-04-19 04:00:00,292.0,Spectrogram 1,1.0,2514.0,2517.0,150.0,12000.0,leabit,Least Bittern,0.1595
scrubbed/Scrubbed_Files_03/marsh1/20190914/proc_marsh1_PST_D20190914T003922m748.wav,2019-09-14 00:39:22,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,eurkes,Eurasian Kestrel,0.1978
SYNC/Cam01/2020-05-28/UniFiVideo.Export.20200528.152000-20200528.131001/20200528.141000.JRNVR1Cam1.mp4,2020-05-28 07:10:00,136.0,Spectrogram 1,1.0,516.0,519.0,150.0,12000.0,paibun,Painted Bunting,0.1868
SYNC/Cam01/2020-08-03/UniFiVideo.Export.20200803.204000-20200803.132000/20200803.202000.JRNVR1Cam1.mp4,2020-08-03 13:20:00,31.0,Spectrogram 1,1.0,447.0,450.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.8518
"SYNC/Cam02/2021-04-22/10 Camera 2 - 4-22-2021, 6.11.00am.mp4",2021-04-22 06:11:00,411.0,Spectrogram 1,1.0,2676.0,2679.0,150.0,12000.0,bewwre,Bewick's Wren,0.5937
scrubbed/Scrubbed_Files_01/lake1/20160529/proc_lake1_PST_D20160529T031728m699.wav,2016-05-29 03:17:28,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,vigswa,Violet-green Swallow,0.7731
classified/marsh1/20220607/proc_marsh1_PST_D20220607T202030m196-Myca.wav,2022-06-07 20:20:30,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,virrai,Virginia Rail,0.1336
scrubbed/Scrubbed_Files_01/lake1/20140720/proc_lake1_PST_D20140720T053748m073.wav,2014-07-20 05:37:48,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blkpho,Black Phoebe,0.3419
classified/marsh1/20140605/proc_marsh1_PST_D20140605T211904m044-Lano.wav,2014-06-05 21:19:04,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blkrai,Black Rail,0.161
SYNC/Cam07/2020-05-01/UniFiVideo.Export.20200501.185001-20200501.071000/20200501.133000.JRNVR1Cam7.mp4,2020-05-01 06:30:00,61.0,Spectrogram 1,1.0,573.0,576.0,150.0,12000.0,rusbla,Rusty Blackbird,0.3711
scrubbed/Scrubbed_Files_01/lake2/20130927/proc_lake2_D20130927T183945m061.wav,2013-09-27 18:39:45,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blkpho,Black Phoebe,0.4039
scrubbed/Scrubbed_Files_04/marsh1/20220309/proc_marsh1_PST_D20220309T180713m204.wav,2022-03-09 18:07:13,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.1433
SYNC/Cam01/2020-12-13/UniFiVideo.Export.20201213.171001-20201213.142000/20201213.152000.JRNVR1Cam1.mp4,2020-12-13 08:20:00,8.0,Spectrogram 1,1.0,267.0,270.0,150.0,12000.0,comrav,Common Raven,0.1236
SYNC/Cam10/2020-09-05/UniFiVideo.Export.20200905.194001-20200905.131000/20200905.181001.JRNVR1Cam10.mp4,2020-09-05 11:10:01,32.0,Spectrogram 1,1.0,399.0,402.0,150.0,12000.0,gnwtea,Green-winged Teal,0.3433
"SYNC/Cam07/2021-03-23/04 Camera 7 - 3-23-2021, 4.00.00am (6).mp4",2021-03-23 04:00:00,11.0,Spectrogram 1,1.0,129.0,132.0,150.0,12000.0,pecsan,Pectoral Sandpiper,0.1048
SYNC/Cam01/2020-05-11/UniFiVideo.Export.20200511.211001-20200511.145001/20200511.194001.JRNVR1Cam1.mp4,2020-05-11 12:40:01,1.0,Spectrogram 1,1.0,72.0,75.0,150.0,12000.0,amecro,American Crow,0.1706
scrubbed/Scrubbed_Files_03/lake2/20171227/proc_lake2_PST_D20171227T132321m571.wav,2017-12-27 13:23:21,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.1278
scrubbed/Scrubbed_Files_02/lake2/20171111/proc_lake2_PST_D20171111T114231m157.wav,2017-11-11 11:42:31,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.5763
scrubbed/Scrubbed_Files_03/upperlake1/20200813/proc_upperlake1_PST_D20200813T183243m265.wav,2020-08-13 18:32:43,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barswa,Barn Swallow,0.3982
SYNC/Cam01/2020-05-16/UniFiVideo.Export.20200516.210000-20200516.162000/20200516.205000.JRNVR1Cam1.mp4,2020-05-16 13:50:00,1.0,Spectrogram 1,1.0,12.0,15.0,150.0,12000.0,caltow,California Towhee,0.7736
scrubbed/Scrubbed_Files_01/lake1/20160719/proc_lake1_PST_D20160719T185504m678.wav,2016-07-19 18:55:04,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,leagre,Least Grebe,0.1362
scrubbed/Scrubbed_Files_02/lake2/20170929/proc_lake2_PST_D20170929T072757m668.wav,2017-09-29 07:27:57,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,wrenti,Wrentit,0.2248
"SYNC/Cam09/2021-03-18/06 Camera 9 - 3-18-2021, 4.00.00am (17).mp4",2021-03-18 04:00:00,1.0,Spectrogram 1,1.0,363.0,366.0,150.0,12000.0,spocra1,Spotted Crake,0.1298
"SYNC/Cam01/2021-02-19/09 Camera 1 - 2-19-2021, 6.20.00am (2).mp4",2021-02-19 06:20:00,45.0,Spectrogram 1,1.0,840.0,843.0,150.0,12000.0,houfin,House Finch,0.5068
"SYNC/Cam07/2021-02-06/04 Camera 7 - 2-6-2021, 12.30.00am (7).mp4",2021-02-06 00:30:00,415.0,Spectrogram 1,1.0,2340.0,2343.0,150.0,12000.0,easpho,Eastern Phoebe,0.1824
"SYNC/Cam02/2021-03-31/10 Camera 2 - 3-31-2021, 6.10.00am (3).mp4",2021-03-31 06:10:00,351.0,Spectrogram 1,1.0,1734.0,1737.0,150.0,12000.0,bktgna,Black-tailed Gnatcatcher,0.1744
"SYNC/Cam09/2021-04-04/06 Camera 9 - 4-4-2021, 4.00.00am (2).mp4",2021-04-04 04:00:00,42.0,Spectrogram 1,1.0,1425.0,1428.0,150.0,12000.0,moudov,Mourning Dove,0.4315
"SYNC/Cam02/2021-04-19/10 Camera 2 - 4-19-2021, 6.10.00am (8).mp4",2021-04-19 06:10:00,470.0,Spectrogram 1,1.0,2136.0,2139.0,150.0,12000.0,vesspa,Vesper Sparrow,0.1214
scrubbed/Scrubbed_Files_03/lake1/20190724/proc_lake1_PST_D20190724T191657m164.wav,2019-07-24 19:16:57,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,cliswa,Cliff Swallow,0.1116
SYNC/Cam09/2020-12-18/UniFiVideo.Export.20201218.224000-20201218.144002/20201218.221000.JRNVR1Cam9.mp4,2020-12-18 15:10:00,62.0,Spectrogram 1,1.0,582.0,585.0,150.0,12000.0,amecro,American Crow,0.1829
SYNC/Cam07/2020-05-21/UniFiVideo.Export.20200521.201000-20200521.071001/20200521.194000.JRNVR1Cam7.mp4,2020-05-21 12:40:00,12.0,Spectrogram 1,1.0,36.0,39.0,150.0,12000.0,wrenti,Wrentit,0.9345
SYNC/Cam07/2020-04-27/UniFiVideo.Export.20200427.210001-20200427.140001/20200427.205001.JRNVR1Cam7.mp4,2020-04-27 13:50:01,38.0,Spectrogram 1,1.0,435.0,438.0,150.0,12000.0,gadwal,Gadwall,0.454
"SYNC/Cam07/2021-01-30/04 Camera 7 - 1-30-2021, 12.30.00am (14).mp4",2021-01-30 00:30:00,251.0,Spectrogram 1,1.0,1035.0,1038.0,150.0,12000.0,easpho,Eastern Phoebe,0.1598
SYNC/Cam02/2020-08-13/UniFiVideo.Export.20200813.165001-20200813.120959/20200813.141000.JRNVR1Cam2.mp4,2020-08-13 07:10:00,75.0,Spectrogram 1,1.0,588.0,591.0,150.0,12000.0,wrenti,Wrentit,0.8983
SYNC/Cam07/2020-05-04/UniFiVideo.Export.20200504.190001-20200504.071001/20200504.175000.JRNVR1Cam7.mp4,2020-05-04 10:50:00,3.0,Spectrogram 1,1.0,15.0,18.0,150.0,12000.0,leabit,Least Bittern,0.1957
"SYNC/Cam01/2021-02-27/09 Camera 1 - 2-27-2021, 6.16.00am (10).mp4",2021-02-27 06:16:00,13.0,Spectrogram 1,1.0,582.0,585.0,150.0,12000.0,pingro,Pine Grosbeak,0.1959
scrubbed/Scrubbed_Files_01/lake1/20150306/proc_lake1_PST_D20150306T170114m866.wav,2015-03-06 17:01:14,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,eurcoo,Eurasian Coot,0.2786
scrubbed/Scrubbed_Files_01/marsh1/20131004/proc_marsh1_D20131004T062949m059.wav,2013-10-04 06:29:49,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,mallar3,Mallard,0.1861
SYNC/Cam02/2020-12-14/UniFiVideo.Export.20201214.171000-20201214.143001/20201214.165000.JRNVR1Cam2.mp4,2020-12-14 09:50:00,36.0,Spectrogram 1,1.0,264.0,267.0,150.0,12000.0,pinsis,Pine Siskin,0.3216
SYNC/Cam10/2021-02-02/UniFiVideo.Export.20210202.171000-20210202.142001/20210202.165000.JRNVR1Cam10.mp4,2021-02-02 09:50:00,41.0,Spectrogram 1,1.0,543.0,546.0,150.0,12000.0,lirplo,Little Ringed Plover,0.1074
"SYNC/Cam09/2021-04-11/06 Camera 9 - 4-11-2021, 4.00.00am (3).mp4",2021-04-11 04:00:00,433.0,Spectrogram 1,1.0,1653.0,1656.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.449
"SYNC/Cam07/2021-02-10/04 Camera 7 - 2-10-2021, 4.00.00am (10).mp4",2021-02-10 04:00:00,91.0,Spectrogram 1,1.0,3003.0,3006.0,150.0,12000.0,gadwal,Gadwall,0.9963
"SYNC/Cam01/2021-02-16/09 Camera 1 - 2-16-2021, 6.20.00am (4).mp4",2021-02-16 06:20:00,59.0,Spectrogram 1,1.0,1317.0,1320.0,150.0,12000.0,caltow,California Towhee,0.8907
scrubbed/Scrubbed_Files_03/ridge1/20200527/proc_ridge1_PST_D20200527T193714m808.wav,2020-05-27 19:37:14,4.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,wrenti,Wrentit,0.4243
SYNC/Cam01/2020-09-16/UniFiVideo.Export.20200916.205001-20200916.172001/20200916.191001.JRNVR1Cam1.mp4,2020-09-16 12:10:01,100.0,Spectrogram 1,1.0,399.0,402.0,150.0,12000.0,rethaw,Red-tailed Hawk,0.1073
