id,File,Datetime,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
555969,scrubbed/Scrubbed_Files_03/ridge1/20200706/proc_ridge1_PST_D20200706T044939m664.wav,2020-07-06 04:49:39,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,reshaw,Red-shouldered Hawk,0.2904
556092,scrubbed/Scrubbed_Files_03/upperlake1/20200706/proc_upperlake1_PST_D20200706T055532m629.wav,2020-07-06 05:55:32,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.8574
556341,scrubbed/Scrubbed_Files_03/upperlake1/20200706/proc_upperlake1_PST_D20200706T184617m911.wav,2020-07-06 18:46:17,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barswa,Barn Swallow,0.6237
556426,scrubbed/Scrubbed_Files_03/upperlake1/20200706/proc_upperlake1_PST_D20200706T193610m595.wav,2020-07-06 19:36:10,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barswa,Barn Swallow,0.3367
558986,scrubbed/Scrubbed_Files_03/upperlake1/20200712/proc_upperlake1_PST_D20200712T063207m546.wav,2020-07-12 06:32:07,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,pasfly,Pacific-slope Flycatcher,0.1162
559836,scrubbed/Scrubbed_Files_03/ridge1/20200713/proc_ridge1_PST_D20200713T184300m792.wav,2020-07-13 18:43:00,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,wrenti,Wrentit,0.7508
562602,scrubbed/Scrubbed_Files_03/upperlake1/20200718/proc_upperlake1_PST_D20200718T192318m673.wav,2020-07-18 19:23:18,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,virrai,Virginia Rail,0.9357
564834,scrubbed/Scrubbed_Files_03/ridge1/20200723/proc_ridge1_PST_D20200723T043733m477.wav,2020-07-23 04:37:33,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,caltow,California Towhee,0.2788
565497,scrubbed/Scrubbed_Files_03/lake1/20200724/proc_lake1_PST_D20200724T053225m463.wav,2020-07-24 05:32:25,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cangoo,Canada Goose,0.151
566294,scrubbed/Scrubbed_Files_03/lake1/20200725/proc_lake1_PST_D20200725T174851m582.wav,2020-07-25 17:48:51,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,caltow,California Towhee,0.943
569256,scrubbed/Scrubbed_Files_03/lake1/20200731/proc_lake1_PST_D20200731T065347m172.wav,2020-07-31 06:53:47,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cliswa,Cliff Swallow,0.5859
574849,scrubbed/Scrubbed_Files_03/lake2/20200810/proc_lake2_PST_D20200810T071438m313.wav,2020-08-10 07:14:38,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blkpho,Black Phoebe,0.6395
575374,scrubbed/Scrubbed_Files_03/marsh1/20200811/proc_marsh1_PST_D20200811T054112m732.wav,2020-08-11 05:41:12,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,comyel,Common Yellowthroat,0.5445
578357,scrubbed/Scrubbed_Files_03/lake2/20200819/proc_lake2_PST_D20200819T062900m013.wav,2020-08-19 06:29:00,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,belkin1,Belted Kingfisher,0.5899
579270,scrubbed/Scrubbed_Files_03/lake1/20200820/proc_lake1_PST_D20200820T232641m970.wav,2020-08-20 23:26:41,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,brnowl,Barn Owl,0.851
579338,scrubbed/Scrubbed_Files_03/upperlake1/20200821/proc_upperlake1_PST_D20200821T055530m836.wav,2020-08-21 05:55:30,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barswa,Barn Swallow,0.6984
580186,scrubbed/Scrubbed_Files_03/lake1/20200822/proc_lake1_PST_D20200822T063951m525.wav,2020-08-22 06:39:51,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,reshaw,Red-shouldered Hawk,0.8932
584696,scrubbed/Scrubbed_Files_03/upperlake1/20200901/proc_upperlake1_PST_D20200901T055901m881.wav,2020-09-01 05:59:01,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.7666
585020,scrubbed/Scrubbed_Files_03/ridge1/20200901/proc_ridge1_PST_D20200901T211539m349.wav,2020-09-01 21:15:39,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.118
585979,scrubbed/Scrubbed_Files_03/upperlake1/20200904/proc_upperlake1_PST_D20200904T180118m671.wav,2020-09-04 18:01:18,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blkpho,Black Phoebe,0.4985
586319,scrubbed/Scrubbed_Files_03/lake1/20200905/proc_lake1_PST_D20200905T012339m521.wav,2020-09-05 01:23:39,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.23
587601,scrubbed/Scrubbed_Files_03/upperlake1/20200906/proc_upperlake1_PST_D20200906T175553m121.wav,2020-09-06 17:55:53,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.3018
587613,scrubbed/Scrubbed_Files_03/upperlake1/20200906/proc_upperlake1_PST_D20200906T180453m365.wav,2020-09-06 18:04:53,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blkpho,Black Phoebe,0.1423
588798,scrubbed/Scrubbed_Files_03/upperlake1/20200909/proc_upperlake1_PST_D20200909T062030m553.wav,2020-09-09 06:20:30,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.1245
590930,scrubbed/Scrubbed_Files_03/upperlake1/20200916/proc_upperlake1_PST_D20200916T173918m533.wav,2020-09-16 17:39:18,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,chbchi,Chestnut-backed Chickadee,0.2111
591367,scrubbed/Scrubbed_Files_03/upperlake1/20200917/proc_upperlake1_PST_D20200917T181138m525.wav,2020-09-17 18:11:38,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,amecro,American Crow,0.3517
592231,scrubbed/Scrubbed_Files_03/lake1/20200919/proc_lake1_PST_D20200919T071007m706.wav,2020-09-19 07:10:07,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.9501
592532,scrubbed/Scrubbed_Files_03/ridge1/20200920/proc_ridge1_PST_D20200920T054443m060.wav,2020-09-20 05:44:43,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,caltow,California Towhee,0.1687
594007,scrubbed/Scrubbed_Files_03/lake1/20200922/proc_lake1_PST_D20200922T231018m671.wav,2020-09-22 23:10:18,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.7112
595488,scrubbed/Scrubbed_Files_03/lake1/20200925/proc_lake1_PST_D20200925T194221m885.wav,2020-09-25 19:42:21,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,bcnher,Black-crowned Night-Heron,0.2509
598064,scrubbed/Scrubbed_Files_03/ridge1/20200929/proc_ridge1_PST_D20200929T055115m338.wav,2020-09-29 05:51:15,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.7505
599989,scrubbed/Scrubbed_Files_03/ridge1/20201003/proc_ridge1_PST_D20201003T060124m009.wav,2020-10-03 06:01:24,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,foxspa,Fox Sparrow,0.192
601763,scrubbed/Scrubbed_Files_03/ridge1/20201009/proc_ridge1_PST_D20201009T061602m423.wav,2020-10-09 06:16:02,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,warvir,Warbling Vireo,0.2075
604811,scrubbed/Scrubbed_Files_03/lake1/20201015/proc_lake1_PST_D20201015T055814m260.wav,2020-10-15 05:58:14,4.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,sonspa,Song Sparrow,0.3492
609270,scrubbed/Scrubbed_Files_03/upperlake1/20201026/proc_upperlake1_PST_D20201026T173209m841.wav,2020-10-26 17:32:09,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.5167
610202,scrubbed/Scrubbed_Files_03/upperlake1/20201031/proc_upperlake1_PST_D20201031T202231m979.wav,2020-10-31 20:22:31,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,grhowl,Great Horned Owl,0.2502
611929,scrubbed/Scrubbed_Files_03/lake1/20201110/proc_lake1_PST_D20201110T173556m232.wav,2020-11-10 17:35:56,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,mallar3,Mallard,0.1977
612446,scrubbed/Scrubbed_Files_03/lake2/20201112/proc_lake2_PST_D20201112T064422m444.wav,2020-11-12 06:44:22,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,blkpho,Black Phoebe,0.2336
613280,scrubbed/Scrubbed_Files_03/lake1/20201119/proc_lake1_PST_D20201119T181508m423.wav,2020-11-19 18:15:08,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cangoo,Canada Goose,0.7228
615266,scrubbed/Scrubbed_Files_03/lake1/20201128/proc_lake1_PST_D20201128T025215m069.wav,2020-11-28 02:52:15,4.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,gwfgoo,Greater White-fronted Goose,0.1132
616551,scrubbed/Scrubbed_Files_03/lake1/20201207/proc_lake1_PST_D20201207T010656m286.wav,2020-12-07 01:06:56,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,cangoo,Canada Goose,0.6572
618322,scrubbed/Scrubbed_Files_03/lake1/20201223/proc_lake1_PST_D20201223T202340m235.wav,2020-12-23 20:23:40,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.3047
621798,scrubbed/Scrubbed_Files_03/lake1/20210115/proc_lake1_PST_D20210115T191612m956.wav,2021-01-15 19:16:12,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,mallar3,Mallard,0.1373
622360,scrubbed/Scrubbed_Files_03/lake1/20210121/proc_lake1_PST_D20210121T010807m971.wav,2021-01-21 01:08:07,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.2742
622372,scrubbed/Scrubbed_Files_03/lake1/20210121/proc_lake1_PST_D20210121T015254m523.wav,2021-01-21 01:52:54,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,mallar3,Mallard,0.5903
623167,scrubbed/Scrubbed_Files_03/lake1/20210122/proc_lake1_PST_D20210122T224024m659.wav,2021-01-22 22:40:24,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,grbher3,Great Blue Heron,0.1098
625632,scrubbed/Scrubbed_Files_04/ridge1/20210324/proc_ridge1_PST_D20210324T180200m827.wav,2021-03-24 18:02:00,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,calthr,California Thrasher,0.5529
626862,scrubbed/Scrubbed_Files_04/marsh1/20210411/proc_marsh1_PST_D20210411T052138m214.wav,2021-04-11 05:21:38,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,comyel,Common Yellowthroat,0.6448
627232,scrubbed/Scrubbed_Files_04/marsh1/20210418/proc_marsh1_PST_D20210418T183821m595.wav,2021-04-18 18:38:21,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.3167
629083,scrubbed/Scrubbed_Files_04/ridge1/20210511/proc_ridge1_PST_D20210511T070920m599.wav,2021-05-11 07:09:20,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.1129
630041,scrubbed/Scrubbed_Files_04/marsh1/20210526/proc_marsh1_PST_D20210526T044038m925.wav,2021-05-26 04:40:38,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.1133
630960,scrubbed/Scrubbed_Files_04/marsh1/20210606/proc_marsh1_PST_D20210606T030550m493.wav,2021-06-06 03:05:50,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.9882
638317,scrubbed/Scrubbed_Files_04/marsh1/20211211/proc_marsh1_PST_D20211211T192232m278.wav,2021-12-11 19:22:32,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,annhum,Anna's Hummingbird,0.3966
643054,scrubbed/Scrubbed_Files_04/ridge1/20220612/proc_ridge1_PST_D20220612T173638m078.wav,2022-06-12 17:36:38,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.9937
647550,SYNC/Cam10/2020-04-25/UniFiVideo.Export.20200425.191001-20200425.132001/20200425.142001.JRNVR1Cam10.mp4,2020-04-25 07:20:01,18.0,Spectrogram 1,1.0,60.0,63.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.8175
648534,SYNC/Cam07/2020-04-25/UniFiVideo.Export.20200425.230000-20200425.232000/20200425.151000.JRNVR1Cam7.mp4,2020-04-25 08:10:00,124.0,Spectrogram 1,1.0,393.0,396.0,150.0,12000.0,pibgre,Pied-billed Grebe,0.4903
649906,SYNC/Cam07/2020-04-25/UniFiVideo.Export.20200425.230000-20200425.232000/20200425.161001.JRNVR1Cam7.mp4,2020-04-25 09:10:01,77.0,Spectrogram 1,1.0,468.0,471.0,150.0,12000.0,wrenti,Wrentit,0.1286
652638,SYNC/Cam10/2020-04-25/UniFiVideo.Export.20200425.191001-20200425.132001/20200425.181001.JRNVR1Cam10.mp4,2020-04-25 11:10:01,27.0,Spectrogram 1,1.0,69.0,72.0,150.0,12000.0,spotow,Spotted Towhee,0.124
652728,SYNC/Cam10/2020-04-25/UniFiVideo.Export.20200425.191001-20200425.132001/20200425.181001.JRNVR1Cam10.mp4,2020-04-25 11:10:01,122.0,Spectrogram 1,1.0,363.0,366.0,150.0,12000.0,houwre,House Wren,0.6822
652872,SYNC/Cam10/2020-04-25/UniFiVideo.Export.20200425.191001-20200425.132001/20200425.182001.JRNVR1Cam10.mp4,2020-04-25 11:20:01,44.0,Spectrogram 1,1.0,123.0,126.0,150.0,12000.0,linspa,Lincoln's Sparrow,0.5371
654902,SYNC/Cam10/2020-04-25/UniFiVideo.Export.20200426.024000-20200425.193001/20200425.202001.JRNVR1Cam10.mp4,2020-04-25 13:20:01,2.0,Spectrogram 1,1.0,12.0,15.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.1618
655546,SYNC/Cam07/2020-04-25/UniFiVideo.Export.20200425.230000-20200425.232000/20200425.210001.JRNVR1Cam7.mp4,2020-04-25 14:00:01,70.0,Spectrogram 1,1.0,366.0,369.0,150.0,12000.0,wrenti,Wrentit,0.1851
659145,SYNC/Cam01/2020-04-25/UniFiVideo.Export.20200426.024001-20200425.193000/20200426.024001.JRNVR1Cam1.mp4,2020-04-25 19:40:01,4.0,Spectrogram 1,1.0,57.0,60.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1701
662232,SYNC/Cam07/2020-04-26/UniFiVideo.Export.20200426.232001-20200426.234001/20200426.155001.JRNVR1Cam7.mp4,2020-04-26 08:50:01,98.0,Spectrogram 1,1.0,480.0,483.0,150.0,12000.0,wilfly,Willow Flycatcher,0.103
663132,SYNC/Cam07/2020-04-26/UniFiVideo.Export.20200426.232001-20200426.234001/20200426.175001.JRNVR1Cam7.mp4,2020-04-26 10:50:01,120.0,Spectrogram 1,1.0,585.0,588.0,150.0,12000.0,comyel,Common Yellowthroat,0.1743
664011,SYNC/Cam01/2020-04-26/UniFiVideo.Export.20200426.192000-20200426.132000/20200426.191000.JRNVR1Cam1.mp4,2020-04-26 12:10:00,31.0,Spectrogram 1,1.0,285.0,288.0,150.0,12000.0,pasfly,Pacific-slope Flycatcher,0.3114
664722,SYNC/Cam07/2020-04-26/UniFiVideo.Export.20200426.232001-20200426.234001/20200426.204001.JRNVR1Cam7.mp4,2020-04-26 13:40:01,15.0,Spectrogram 1,1.0,117.0,120.0,150.0,12000.0,warvir,Warbling Vireo,0.1256
668726,SYNC/Cam10/2020-04-26/UniFiVideo.Export.20200427.024001-20200426.132000/20200427.013001.JRNVR1Cam10.mp4,2020-04-27 06:00:01,107.0,Spectrogram 1,1.0,561.0,564.0,150.0,12000.0,wilfly,Willow Flycatcher,0.2312
669930,SYNC/Cam02/2020-04-26/UniFiVideo.Export.20200427.024001-20200426.141001/20200427.015001.JRNVR1Cam2.mp4,2020-04-27 08:00:01,43.0,Spectrogram 1,1.0,489.0,492.0,150.0,12000.0,wrenti,Wrentit,0.915
670251,SYNC/Cam07/2020-04-27/UniFiVideo.Export.20200427.210001-20200427.140001/20200427.161000.JRNVR1Cam7.mp4,2020-04-27 09:10:00,5.0,Spectrogram 1,1.0,48.0,51.0,150.0,12000.0,wrenti,Wrentit,0.1597
672315,SYNC/Cam02/2020-04-26/UniFiVideo.Export.20200427.024001-20200426.141001/20200427.022001.JRNVR1Cam2.mp4,2020-04-27 15:00:01,48.0,Spectrogram 1,1.0,285.0,288.0,150.0,12000.0,wrenti,Wrentit,0.3348
675965,SYNC/Cam01/2020-04-28/UniFiVideo.Export.20200428.190000-20200428.132000/20200428.170001.JRNVR1Cam1.mp4,2020-04-28 10:00:01,35.0,Spectrogram 1,1.0,177.0,180.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1436
676693,SYNC/Cam09/2020-04-28/UniFiVideo.Export.20200428.175959-20200429.070001/20200428.182000.JRNVR1Cam9.mp4,2020-04-28 11:20:00,36.0,Spectrogram 1,1.0,291.0,294.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1372
676950,SYNC/Cam01/2020-04-28/UniFiVideo.Export.20200428.190000-20200428.132000/20200428.184000.JRNVR1Cam1.mp4,2020-04-28 11:40:00,34.0,Spectrogram 1,1.0,114.0,117.0,150.0,12000.0,spotow,Spotted Towhee,0.3134
678568,SYNC/Cam07/2020-04-28/UniFiVideo.Export.20200428.203000-20200429.070000/20200428.225001.JRNVR1Cam7.mp4,2020-04-28 15:50:01,10.0,Spectrogram 1,1.0,48.0,51.0,150.0,12000.0,wilfly,Willow Flycatcher,0.2889
681081,SYNC/Cam07/2020-04-28/UniFiVideo.Export.20200428.203000-20200429.070000/20200429.014001.JRNVR1Cam7.mp4,2020-04-29 07:00:01,9.0,Spectrogram 1,1.0,69.0,72.0,150.0,12000.0,bkhgro,Black-headed Grosbeak,0.1025
682700,SYNC/Cam09/2020-04-29/UniFiVideo.Export.20200429.190000-20200430.070001/20200429.191000.JRNVR1Cam9.mp4,2020-04-29 12:10:00,33.0,Spectrogram 1,1.0,231.0,234.0,150.0,12000.0,whcspa,White-crowned Sparrow,0.1146
688140,SYNC/Cam07/2020-04-30/UniFiVideo.Export.20200430.185001-20200430.071003/20200430.161000.JRNVR1Cam7.mp4,2020-04-30 09:10:00,72.0,Spectrogram 1,1.0,372.0,375.0,150.0,12000.0,bkhgro,Black-headed Grosbeak,0.322
693651,SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200501.133000.JRNVR1Cam10.mp4,2020-05-01 06:30:00,58.0,Spectrogram 1,1.0,162.0,165.0,150.0,12000.0,spotow,Spotted Towhee,0.5158
694388,SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200501.140000.JRNVR1Cam10.mp4,2020-05-01 07:00:00,62.0,Spectrogram 1,1.0,291.0,294.0,150.0,12000.0,caltow,California Towhee,0.1465
697935,SYNC/Cam09/2020-05-01/UniFiVideo.Export.20200501.185000-20200501.072001/20200501.163000.JRNVR1Cam9.mp4,2020-05-01 09:30:00,23.0,Spectrogram 1,1.0,102.0,105.0,150.0,12000.0,acowoo,Acorn Woodpecker,0.3801
701629,SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200501.203000.JRNVR1Cam10.mp4,2020-05-01 13:30:00,25.0,Spectrogram 1,1.0,309.0,312.0,150.0,12000.0,houwre,House Wren,0.3205
704025,SYNC/Cam07/2020-05-01/UniFiVideo.Export.20200501.190001-20200502.070001/20200501.232001.JRNVR1Cam7.mp4,2020-05-01 16:20:01,103.0,Spectrogram 1,1.0,567.0,570.0,150.0,12000.0,barswa,Barn Swallow,0.2544
704339,SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200501.234001.JRNVR1Cam10.mp4,2020-05-01 16:40:01,103.0,Spectrogram 1,1.0,534.0,537.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1024
704358,SYNC/Cam09/2020-05-01/UniFiVideo.Export.20200501.190000-20200502.070000/20200501.235000.JRNVR1Cam9.mp4,2020-05-01 16:50:00,15.0,Spectrogram 1,1.0,198.0,201.0,150.0,12000.0,houfin,House Finch,0.1158
707877,SYNC/Cam09/2020-05-02/UniFiVideo.Export.20200502.185001-20200502.071000/20200502.124001.JRNVR1Cam9.mp4,2020-05-02 05:40:01,18.0,Spectrogram 1,1.0,42.0,45.0,150.0,12000.0,spotow,Spotted Towhee,0.1433
710032,SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200502.014001.JRNVR1Cam10.mp4,2020-05-02 07:00:01,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,spotow,Spotted Towhee,0.8612
710831,SYNC/Cam09/2020-05-02/UniFiVideo.Export.20200502.185001-20200502.071000/20200502.142001.JRNVR1Cam9.mp4,2020-05-02 07:20:01,42.0,Spectrogram 1,1.0,213.0,216.0,150.0,12000.0,caltow,California Towhee,0.5705
714018,SYNC/Cam02/2020-05-02/UniFiVideo.Export.20200503.024001-20200502.141001/20200502.160001.JRNVR1Cam2.mp4,2020-05-02 09:00:01,19.0,Spectrogram 1,1.0,90.0,93.0,150.0,12000.0,calqua,California Quail,0.5574
717698,SYNC/Cam09/2020-05-02/UniFiVideo.Export.20200502.185001-20200502.071000/20200502.183001.JRNVR1Cam9.mp4,2020-05-02 11:30:01,21.0,Spectrogram 1,1.0,399.0,402.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.8803
719172,SYNC/Cam01/2020-05-02/UniFiVideo.Export.20200502.202001-20200502.132000/20200502.193001.JRNVR1Cam1.mp4,2020-05-02 12:30:01,20.0,Spectrogram 1,1.0,207.0,210.0,150.0,12000.0,lazbun,Lazuli Bunting,0.1871
719270,SYNC/Cam07/2020-05-02/UniFiVideo.Export.20200502.190001-20200503.070000/20200502.194000.JRNVR1Cam7.mp4,2020-05-02 12:40:00,12.0,Spectrogram 1,1.0,42.0,45.0,150.0,12000.0,y00475,American Coot,0.2021
723536,SYNC/Cam10/2020-05-01/UniFiVideo.Export.20200502.024001-20200501.132000/20200502.022001.JRNVR1Cam10.mp4,2020-05-02 15:00:01,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1602
727159,SYNC/Cam07/2020-05-02/UniFiVideo.Export.20200502.190001-20200503.070000/20200503.245001.JRNVR1Cam7.mp4,2020-05-02 17:50:01,31.0,Spectrogram 1,1.0,99.0,102.0,150.0,12000.0,comyel,Common Yellowthroat,0.3934
738932,SYNC/Cam07/2020-05-03/UniFiVideo.Export.20200503.191001-20200504.070001/20200503.225419.JRNVR1Cam7.mp4,2020-05-03 15:54:19,17.0,Spectrogram 1,1.0,129.0,132.0,150.0,12000.0,cintea,Cinnamon Teal,0.1289
740456,SYNC/Cam07/2020-05-03/UniFiVideo.Export.20200503.191001-20200504.070001/20200504.052000.JRNVR1Cam7.mp4,2020-05-03 22:20:00,2.0,Spectrogram 1,1.0,444.0,447.0,150.0,12000.0,virrai,Virginia Rail,0.2085
742553,SYNC/Cam10/2020-05-04/UniFiVideo.Export.20200504.192001-20200504.132000/20200504.145000.JRNVR1Cam10.mp4,2020-05-04 07:50:00,28.0,Spectrogram 1,1.0,87.0,90.0,150.0,12000.0,caltow,California Towhee,0.2172
745359,SYNC/Cam10/2020-05-04/UniFiVideo.Export.20200504.192001-20200504.132000/20200504.180001.JRNVR1Cam10.mp4,2020-05-04 11:00:01,88.0,Spectrogram 1,1.0,300.0,303.0,150.0,12000.0,wesblu,Western Bluebird,0.4597
745828,SYNC/Cam10/2020-05-04/UniFiVideo.Export.20200504.192001-20200504.132000/20200504.183001.JRNVR1Cam10.mp4,2020-05-04 11:30:01,36.0,Spectrogram 1,1.0,117.0,120.0,150.0,12000.0,wesblu,Western Bluebird,0.1427
747376,SYNC/Cam10/2020-05-04/UniFiVideo.Export.20200504.193001-20200505.024459/20200504.195001.JRNVR1Cam10.mp4,2020-05-04 12:50:01,135.0,Spectrogram 1,1.0,384.0,387.0,150.0,12000.0,wesblu,Western Bluebird,0.782
749377,SYNC/Cam02/2020-05-03/UniFiVideo.Export.20200504.024000-20200503.141000/20200504.022000.JRNVR1Cam2.mp4,2020-05-04 15:00:00,63.0,Spectrogram 1,1.0,399.0,402.0,150.0,12000.0,wrenti,Wrentit,0.1807
751891,SYNC/Cam07/2020-05-05/UniFiVideo.Export.20200505.190000-20200505.071000/20200505.123000.JRNVR1Cam7.mp4,2020-05-05 05:30:00,65.0,Spectrogram 1,1.0,597.0,600.0,150.0,12000.0,treswa,Tree Swallow,0.1895
753031,SYNC/Cam07/2020-05-05/UniFiVideo.Export.20200505.190000-20200505.071000/20200505.160325.JRNVR1Cam7.mp4,2020-05-05 09:03:25,68.0,Spectrogram 1,1.0,333.0,336.0,150.0,12000.0,rusbla,Rusty Blackbird,0.2239
756944,SYNC/Cam10/2020-05-04/UniFiVideo.Export.20200504.193001-20200505.024459/20200505.021001.JRNVR1Cam10.mp4,2020-05-05 14:00:01,28.0,Spectrogram 1,1.0,165.0,168.0,150.0,12000.0,bulori,Bullock's Oriole,0.1027
757688,SYNC/Cam07/2020-05-05/UniFiVideo.Export.20200505.191001-20200506.070000/20200505.214001.JRNVR1Cam7.mp4,2020-05-05 14:40:01,20.0,Spectrogram 1,1.0,297.0,300.0,150.0,12000.0,barswa,Barn Swallow,0.7149
760444,SYNC/Cam07/2020-05-06/UniFiVideo.Export.20200506.163000-20200506.071000/20200506.133001.JRNVR1Cam7.mp4,2020-05-06 06:30:01,68.0,Spectrogram 1,1.0,480.0,483.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.1331
760974,SYNC/Cam07/2020-05-06/UniFiVideo.Export.20200506.163000-20200506.071000/20200506.143001.JRNVR1Cam7.mp4,2020-05-06 07:30:01,46.0,Spectrogram 1,1.0,273.0,276.0,150.0,12000.0,wrenti,Wrentit,0.4754
761046,SYNC/Cam09/2020-05-06/UniFiVideo.Export.20200506.154000-20200506.071001/20200506.144000.JRNVR1Cam9.mp4,2020-05-06 07:40:00,68.0,Spectrogram 1,1.0,285.0,288.0,150.0,12000.0,spotow,Spotted Towhee,0.3805
762955,SYNC/Cam07/2020-05-06/UniFiVideo.Export.20200507.240001-20200506.165000/20200506.180001.JRNVR1Cam7.mp4,2020-05-06 11:00:01,50.0,Spectrogram 1,1.0,363.0,366.0,150.0,12000.0,cliswa,Cliff Swallow,0.1438
763654,SYNC/Cam07/2020-05-06/UniFiVideo.Export.20200507.240001-20200506.165000/20200506.191000.JRNVR1Cam7.mp4,2020-05-06 12:10:00,16.0,Spectrogram 1,1.0,105.0,108.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.1627
